1,9,4	[1.8969135]	0.9755208712573524	1.2604913625855437e-14
1,9,5	[5.6315846]	0.9673122839951843	2.1961572936656133e-13
1,9,6	[1.2669059]	0.9910206120610082	5.926280129281307e-19
1,9,7	[1.5587254]	0.9813509412065259	8.503604865783654e-16
1,9,8	[10.14187]	0.919481671352019	1.4780846792986121e-09
1,9,9	[10.20149]	0.9361229849886133	1.5656493764812804e-10
2,0,0	[1.42933]	0.9926696798000831	7.84303734762041e-20
2,0,1	[2.212864]	0.9805566289674991	1.2862542462338486e-15
2,0,2	[3.7391005]	0.9791819998774681	2.5324331413962347e-15
2,0,3	[9.066624]	0.9691070609914526	1.2578885948175768e-13
2,0,4	[0.44773042]	0.9950704993046001	1.49816864846183e-21
2,0,5	[3.9927175]	0.9773093180742074	5.946553431482318e-15
2,0,6	[5.259581]	0.948844185827016	1.79210402980875e-11
2,0,7	[0.20018409]	0.9967951342838646	2.0356313900744644e-23
2,0,8	[0.92708594]	0.9924389658244154	1.0682075371060056e-19
2,0,9	[0.27221915]	0.997082838592713	1.0687749280532786e-22
2,1,0	[1.8334656]	0.9901420206457056	1.5018503255181156e-18
2,1,1	[8.485246]	0.9580217928434153	2.5780146179143273e-12
2,1,2	[4.649843]	0.9535627990008645	6.944383254410201e-12
2,1,3	[6.134694]	0.9619070497596478	9.920062337868197e-13
2,1,4	[0.9833101]	0.990087498752675	1.5866563913670368e-18
2,1,5	[1.4479381]	0.9936294551407506	1.9352219003824523e-20
2,1,6	[1.2462044]	0.9894909183040409	2.8394451806489852e-18
2,1,7	[2.7597163]	0.9827592689324307	3.9004252659083363e-16
2,1,8	[1.4014044]	0.9898294915982911	2.0493522547029806e-18
2,1,9	[0.6645854]	0.9924710978800049	8.57026294829454e-19
2,2,0	[3.4834244]	0.9889093673540928	4.854125940020238e-18
2,2,1	[3.5224426]	0.976974791307752	6.874251929963954e-15
2,2,2	[0.2869363]	0.9974764395637172	1.8704658621277066e-24
2,2,3	[0.5091732]	0.9968262281537366	1.8467713025254288e-23
2,2,4	[0.21439935]	0.9963760568997407	6.944945314242743e-23
2,2,5	[0.22277617]	0.994531016485235	4.2231541088934215e-21
2,2,6	[0.63362986]	0.9932922840064877	3.2367633334772257e-20
2,2,7	[1.9148036]	0.9813458466386581	8.526684547570024e-16
2,2,8	[4.9340267]	0.9532262144325885	7.453984893397682e-12
2,2,9	[4.5703855]	0.9723657809119719	1.8363950888562104e-13
2,3,0	[1.4972175]	0.9871995707485568	2.0218083312082972e-17
2,3,1	[2.4145188]	0.993385111310965	2.8167939501213085e-20
2,3,2	[7.860727]	0.9661824244027157	3.0704803840509136e-13
2,3,3	[4.528977]	0.9680053779865518	1.7776080644641513e-13
2,3,4	[1.4819882]	0.980237401603503	1.5117491276372775e-15
2,3,5	[1.9800538]	0.9896456424342837	2.4495905805457696e-18
2,3,6	[1.0060782]	0.991152470905044	5.11410898728662e-19
2,3,7	[4.2182636]	0.9611152217487451	1.2146033085229647e-12
2,3,8	[0.39350268]	0.9946082657037673	3.664318120967901e-21
2,3,9	[0.16402434]	0.9982244594801585	9.600875356046314e-25
2,4,0	[0.7062878]	0.987879521438786	1.1746453928683753e-17
2,4,1	[2.8679087]	0.982493022957024	4.541405388593022e-16
2,4,2	[1.7803105]	0.9836411941665378	2.315523972475292e-16
2,4,3	[4.934395]	0.9786458168415498	3.2584896899422442e-15
2,4,4	[0.46935084]	0.9948687454257011	2.2356704382160453e-21
2,4,5	[4.4803143]	0.9619905211182721	9.708188260438797e-13
2,4,6	[0.71403605]	0.9939941861411125	1.0748141457322272e-20
2,4,7	[3.4038475]	0.9844456279442927	1.4031272903803704e-16
2,4,8	[3.6104562]	0.9680564924287327	1.7497832586465786e-13
2,4,9	[2.449364]	0.9911538485278228	5.10618042090088e-19
2,5,0	[0.2882538]	0.9969466510585211	1.2549739397340367e-23
2,5,1	[0.4390107]	0.9958396015691372	2.7558126749288476e-22
2,5,2	[4.078416]	0.972842816548988	3.520602211441851e-14
2,5,3	[4.1177573]	0.9738132453110669	2.4565766651559117e-14
2,5,4	[3.4074059]	0.9753982002576669	1.3244295617224685e-14
2,5,5	[0.30310258]	0.9967779525344488	2.1472842458187758e-23
2,5,6	[1.674022]	0.9888347365995261	5.1892470076163444e-18
2,5,7	[7.150951]	0.938679897930228	1.0518246526691765e-10
2,5,8	[1.2210164]	0.9877588501415364	1.296330516036815e-17
2,5,9	[1.5073318]	0.9911434510699685	5.166294534683585e-19
2,6,0	[2.2870567]	0.9883721445828634	7.772934085560404e-18
2,6,1	[0.3529132]	0.9959624401241756	2.0431903795763629e-22
2,6,2	[3.4328585]	0.9819050013815691	6.303932219343071e-16
2,6,3	[1.4139388]	0.9863988947985618	3.696631070443939e-17
2,6,4	[1.6956265]	0.9787984763346235	3.034807430331441e-15
2,6,5	[2.9498246]	0.977908040402928	4.562534526398823e-15
2,6,6	[0.57280326]	0.9928549880639319	6.075956494152863e-20
2,6,7	[0.22817539]	0.9970878197892429	7.821749585133257e-24
2,6,8	[11.229285]	0.9333585812995684	2.3639591068748667e-10
2,6,9	[3.255285]	0.9831146352765548	3.17172560993647e-16
2,7,0	[3.8387382]	0.9784410953102055	3.581678371895799e-15
2,7,1	[0.39101076]	0.9965672388329035	4.042324642157736e-23
2,7,2	[1.3698468]	0.9918373296877507	2.2913620060830397e-19
2,7,3	[6.561537]	0.9627317324489321	7.997408672248713e-13
2,7,4	[0.3448774]	0.9943754811514174	5.586599871920292e-21
2,7,5	[0.9954447]	0.9908612680596508	7.061387138773433e-19
2,7,6	[4.3073864]	0.9582320148063039	2.4539290777309502e-12
2,7,7	[0.26761606]	0.9942351786808188	7.143358355121039e-21
2,7,8	[2.8083227]	0.9834218501925439	2.6430261713870185e-16
2,7,9	[4.463627]	0.9760128961669525	1.0309597026412015e-14
2,8,0	[4.8452034]	0.9849614436581695	1.0035895363942506e-16
2,8,1	[0.11912152]	0.9986414142771944	3.8437454420159444e-27
2,8,2	[1.1810081]	0.9885555013307635	6.635655763018994e-18
2,8,3	[1.0759792]	0.989815640877082	2.0773148278988883e-18
2,8,4	[0.2298911]	0.9953519187055567	8.332389030125419e-22
2,8,5	[5.431434]	0.9830948289234256	3.208864721332521e-16
2,8,6	[0.6678758]	0.9912987676554774	4.3313026384389514e-19
2,8,7	[3.5672843]	0.9780943670535786	4.19523195554859e-15
2,8,8	[3.2293382]	0.9776939245093705	5.020088968983605e-15
2,8,9	[4.0088954]	0.9771257252793685	6.440710979453875e-15
2,9,0	[1.4228122]	0.9920922187750212	1.6702135619507028e-19
2,9,1	[3.2044632]	0.9811739446789804	9.339211615375976e-16
2,9,2	[1.5744115]	0.9909093344257235	6.699974927821901e-19
2,9,3	[5.092274]	0.9828661192367245	3.66694012332339e-16
2,9,4	[0.34680927]	0.9970552731790773	8.74004497941064e-24
2,9,5	[1.3109527]	0.9914335798546919	3.707191136970747e-19
2,9,6	[0.30842677]	0.9966700998954326	2.983254917274962e-23
2,9,7	[1.5110065]	0.9860565936652562	4.733051431670129e-17
2,9,8	[7.74621]	0.9345543525137003	1.9823977970293825e-10
2,9,9	[4.3066325]	0.9721171303903141	4.5691968598598104e-14
4,0,0	[0.3304636]	0.9979722851141063	2.10263253424977e-25
4,0,1	[0.20512867]	0.9981439308691816	8.688427301121632e-26
4,0,2	[0.69187677]	0.9962091708847385	1.0886799820364416e-22
4,0,3	[1.4562386]	0.9942174677653843	7.365343560333117e-21
4,0,4	[0.35397828]	0.9961238682317488	1.359539046543389e-22
4,0,5	[0.826003]	0.9962442368220943	9.92207623361068e-23
4,0,6	[9.796403]	0.9270519800787781	5.685745525637874e-10
4,0,7	[0.32739112]	0.994757511409674	2.7691663584000564e-21
4,0,8	[0.18170784]	0.9979634166251006	2.196345496345954e-25
4,0,9	[0.25544035]	0.9973924562832469	3.6853584084774816e-23
4,1,0	[0.18257119]	0.9987690635955241	1.4337295237463423e-27
4,1,1	[2.6462486]	0.9862916903967985	3.9967923113295354e-17
4,1,2	[8.756484]	0.924054091101489	8.39840762897833e-10
4,1,3	[1.4549311]	0.9912725008808712	4.463362607948636e-19
4,1,4	[0.63635623]	0.9917888591802932	2.4306349394103492e-19
4,1,5	[0.08733737]	0.9992597552814947	8.886615708680662e-30
4,1,6	[0.26835507]	0.9983897426289613	2.1008241279551244e-26
4,1,7	[1.0990764]	0.9960018671249207	1.8525139173257453e-22
4,1,8	[0.14830911]	0.9990657842868724	9.101441022654069e-29
4,1,9	[0.31397316]	0.9960962560885133	1.695057763491913e-21
4,2,0	[0.33960268]	0.9983639479322537	2.4624197687726748e-26
4,2,1	[0.7044101]	0.9966570604093581	3.101990056338777e-23
4,2,2	[0.2309921]	0.9978912724992038	3.109961741890806e-25
4,2,3	[0.1694207]	0.9985771510349192	6.100394722846021e-27
4,2,4	[0.14426874]	0.9971226559980716	6.935875431895378e-24
4,2,5	[0.07419606]	0.9980349452471089	1.5365704019082115e-25
4,2,6	[0.87259406]	0.992807035518729	6.494994261286466e-20
4,2,7	[0.44135997]	0.9938926690910271	1.2704231151551164e-20
4,2,8	[5.239294]	0.958041480567055	2.566159659181683e-12
4,2,9	[1.177943]	0.9952507332941092	1.0880521278121954e-20
4,3,0	[0.28524306]	0.9979027055804333	2.945538959051026e-25
4,3,1	[0.15408765]	0.9992540836291263	9.591235047560103e-30
4,3,2	[1.8808209]	0.9942982934894156	6.400367667618645e-21
4,3,3	[0.6755368]	0.9952579629236922	1.017453519429256e-21
4,3,4	[0.4442159]	0.9955198052308544	5.77165267780593e-22
4,3,5	[0.10227109]	0.9992588149185755	9.00011889406864e-30
4,3,6	[0.7370455]	0.9930563930556955	4.56872752215907e-20
4,3,7	[7.441649]	0.9371428882264042	1.3386113447871828e-10
4,3,8	[0.14788938]	0.9979823188157395	2.000957055361812e-25
4,3,9	[0.28813615]	0.9970562405076812	1.164902310077854e-22
4,4,0	[0.5178163]	0.9918038680846796	2.3867167955734577e-19
4,4,1	[1.9959375]	0.9858900860056518	5.3259668132080316e-17
4,4,2	[0.45435447]	0.9966329334494236	3.332953020128467e-23
4,4,3	[0.729069]	0.9963107776070402	8.300176547859843e-23
4,4,4	[1.0453593]	0.9868992649685855	2.546330596112121e-17
4,4,5	[7.506576]	0.932368701183712	2.7281286526291104e-10
4,4,6	[0.33092257]	0.9966618353469695	3.058025850191233e-23
4,4,7	[0.854953]	0.9948873898402922	2.1559175711366688e-21
4,4,8	[0.3488325]	0.9980882822749952	1.1671815503520576e-25
4,4,9	[0.18259358]	0.999014209407913	1.5573761000229827e-28
4,5,0	[0.30099553]	0.9969098124986271	1.4146633395613769e-23
4,5,1	[0.24412437]	0.9978961742607882	3.0384828250325466e-25
4,5,2	[0.8476099]	0.9946101981422943	3.651235018532547e-21
4,5,3	[2.5939507]	0.9832068356907576	3.0038726016863345e-16
4,5,4	[0.6738174]	0.9953423758826685	8.504715054401705e-22
4,5,5	[0.09361497]	0.9988461731619268	7.510251833820553e-28
4,5,6	[0.38416645]	0.9970814903177835	7.993216371142218e-24
4,5,7	[8.624838]	0.9379069327592829	1.1883262720665967e-10
4,5,8	[0.11531157]	0.9987522044007114	1.6425386449850892e-27
4,5,9	[0.2694012]	0.99747699913816	1.8663267030364327e-24
4,6,0	[1.079042]	0.990650409479501	8.862993777361442e-19
4,6,1	[0.13131279]	0.9990018352349693	1.7641973824504573e-28
4,6,2	[0.59235024]	0.9959308361454449	2.2085875079909163e-22
4,6,3	[0.15661576]	0.9985150829735329	9.347197987876894e-27
4,6,4	[0.91919094]	0.9875908142377088	1.484657736855623e-17
4,6,5	[0.39026925]	0.9969131813789045	1.3993356238327157e-23
4,6,6	[0.04247922]	0.999455186117361	4.1477463412869465e-31
4,6,7	[0.5132042]	0.9953591574776608	8.203772155873189e-22
4,6,8	[6.0749145]	0.9617924006555342	1.021783253703422e-12
4,6,9	[0.51398116]	0.9984349464798887	1.580552919123974e-26
4,7,0	[0.9023094]	0.9956090690223866	4.721241716015282e-22
4,7,1	[0.05806601]	0.9994525600171739	4.352021185823614e-31
4,7,2	[0.3562436]	0.9974724869642821	1.899939174875124e-24
4,7,3	[1.983112]	0.9873531064169327	1.7931125414731828e-17
4,7,4	[0.2763972]	0.9967763550995699	2.1579397673792093e-23
4,7,5	[0.42763203]	0.9950660448719516	1.5117340895168836e-21
4,7,6	[8.252564]	0.9258178030568824	6.689384851214373e-10
4,7,7	[0.31405127]	0.9929378785172479	5.408596995477114e-20
4,7,8	[0.24022779]	0.9983284596002102	3.051381855178074e-26
4,7,9	[0.6461407]	0.9962207249449109	1.0559995478615885e-22
4,8,0	[0.3605694]	0.9980125556040853	1.7207428083612461e-25
4,8,1	[0.16581878]	0.998108937628918	1.047118910070798e-25
4,8,2	[0.53502357]	0.9944160340024524	5.1974901273627264e-21
4,8,3	[0.31532457]	0.9972115395699738	5.069748060663509e-24
4,8,4	[0.05439996]	0.9990877029239449	7.178608503923822e-29
4,8,5	[0.61396605]	0.9965654162731957	4.063807606984991e-23
4,8,6	[0.22888376]	0.9965565907948304	4.169295898838208e-23
4,8,7	[0.32584298]	0.9987058303600763	2.365433477658469e-27
4,8,8	[0.3977043]	0.997113709965092	7.154300837350613e-24
4,8,9	[0.6024293]	0.9966722145116813	2.964389813529214e-23
4,9,0	[0.6101574]	0.9968734271137184	1.5901043529844348e-23
4,9,1	[1.681638]	0.9888859354935674	4.957185143006763e-18
4,9,2	[0.43781805]	0.9964104393201034	6.314359450905245e-23
4,9,3	[0.76621246]	0.9963963537397624	6.566179910406948e-23
4,9,4	[0.70581245]	0.9917629958696691	2.508022683752824e-19
4,9,5	[0.14389585]	0.9986827016063174	2.8235739882979877e-27
4,9,6	[0.087942]	0.9990787029776901	7.918777102637935e-29
4,9,7	[0.22323006]	0.9971136008988726	7.15700154455952e-24
4,9,8	[7.7554064]	0.9412768316580304	6.898322311143092e-11
4,9,9	[0.45953372]	0.9984034454228863	1.9288514945347545e-26
8,0,0	[0.11273566]	0.9992460280485743	1.0678511714288279e-29
8,0,1	[0.30124748]	0.9973448530498341	3.1078801837076726e-24
8,0,2	[0.44018796]	0.9969644265501864	1.1838846681964249e-23
8,0,3	[0.5675201]	0.9979769791790232	2.0545010063083242e-25
8,0,4	[0.5780019]	0.9951396560945802	1.3011414286776714e-21
8,0,5	[0.21804799]	0.9984585823588755	1.357570447730307e-26
8,0,6	[12.658668]	0.9183311641045135	1.695113922881917e-09
8,0,7	[0.14042729]	0.9981306138976092	9.331814809359575e-26
8,0,8	[0.45222667]	0.994905766141993	2.0798253345756573e-21
8,0,9	[0.14897294]	0.9983338726704313	5.249052103105069e-25
8,1,0	[0.71813035]	0.9965482194976969	4.271625547280919e-23
8,1,1	[1.423863]	0.993848596676925	1.3648891884839825e-20
8,1,2	[8.653894]	0.9208731345316742	1.2489637885267997e-09
8,1,3	[0.4126024]	0.9976001844472338	1.1319087161349026e-24
8,1,4	[0.3202598]	0.9968121528103097	1.9302163739480455e-23
8,1,5	[0.17681651]	0.9987838559496978	1.2705377053680719e-27
8,1,6	[0.41348535]	0.9966456264900175	3.209585645102958e-23
8,1,7	[0.14008194]	0.9991246700769165	4.747455396212334e-29
8,1,8	[0.5170896]	0.9960465925626788	1.6557112132615362e-22
8,1,9	[0.58090657]	0.9934419758696518	2.317465174494803e-19
8,2,0	[0.52022785]	0.9979564053924852	2.2730748080221504e-25
8,2,1	[0.27839452]	0.9988230104396508	9.160793013974845e-28
8,2,2	[0.17175473]	0.9982370015731635	5.196182821927337e-26
8,2,3	[0.22370215]	0.9986061454944909	4.965876218131633e-27
8,2,4	[0.01684764]	0.9996606227967627	3.6519284262492415e-33
8,2,5	[0.19247867]	0.9950191276832593	1.6614757574175342e-21
8,2,6	[1.2443198]	0.9884761826228954	7.107848762123563e-18
8,2,7	[0.27544263]	0.9970908173230264	7.741706541995284e-24
8,2,8	[10.570474]	0.9218968971701578	1.1012209518214703e-09
8,2,9	[0.38973677]	0.9984169707617504	3.2295116564815314e-25
8,3,0	[0.3068796]	0.9975913183685935	1.1743863841890533e-24
8,3,1	[0.56471944]	0.996301012058341	8.522180880423686e-23
8,3,2	[0.8460607]	0.9970568191993063	8.694321910763683e-24
8,3,3	[0.18836418]	0.9986461786977515	3.7111290643720124e-27
8,3,4	[0.11795123]	0.9987280400089344	1.989631531460248e-27
8,3,5	[0.30096576]	0.998093406285513	1.136295864097325e-25
8,3,6	[0.6754235]	0.9942125650587564	7.427879904595668e-21
8,3,7	[10.381781]	0.919824483927651	1.4184038479712384e-09
8,3,8	[0.56380725]	0.9916801357245435	2.77110706376591e-19
8,3,9	[0.09272767]	0.9991836260045539	6.000949052805312e-28
8,4,0	[1.485244]	0.9794854696570282	2.1893118835786617e-15
8,4,1	[0.88717574]	0.9937881583767026	1.504705292356491e-20
8,4,2	[0.1805457]	0.9986970464246476	2.5308853350527878e-27
8,4,3	[0.5082425]	0.9974413396969359	2.1472201318827175e-24
8,4,4	[0.19023538]	0.9975154009720906	1.6011981896941225e-24
8,4,5	[5.9851594]	0.9411757047604161	7.01506609127876e-11
8,4,6	[1.3391919]	0.9866235509379991	3.132376415199501e-17
8,4,7	[0.25770983]	0.9983019397618637	3.571178508398111e-26
8,4,8	[0.04523029]	0.9996893277984295	1.5092825468865684e-33
8,4,9	[0.22908588]	0.9987027648497859	2.4220343291377962e-27
8,5,0	[0.64379036]	0.993666217555916	1.8266775783664236e-20
8,5,1	[0.44823152]	0.9962239381054891	1.0470694387242705e-22
8,5,2	[0.4931279]	0.9960726301107343	1.5500054991562472e-22
8,5,3	[0.16369182]	0.9988910810917232	5.0504008244320895e-28
8,5,4	[0.64325094]	0.9958931366819794	2.4215766861663735e-22
8,5,5	[0.45020398]	0.9954288079151378	7.054463168735873e-22
8,5,6	[0.925839]	0.9924508709067491	1.0515583278024054e-19
8,5,7	[11.65204]	0.9273434954868289	5.469299479163546e-10
8,5,8	[0.13597588]	0.9985728969568403	6.2851503799862354e-27
8,5,9	[0.3374287]	0.9969835944110844	1.111305352208332e-23
8,6,0	[0.84381765]	0.9946694539741076	3.2698985854025477e-21
8,6,1	[0.22707048]	0.9973730108475539	2.793904274550759e-24
8,6,2	[0.34450123]	0.9978442302118544	3.8769534476284545e-25
8,6,3	[0.07722056]	0.9993359332637514	3.0007918626087285e-30
8,6,4	[0.26735765]	0.9963530752654771	7.397453418486851e-23
8,6,5	[0.92314875]	0.9945728543623028	3.9116505626269964e-21
8,6,6	[0.11161244]	0.9986163926929834	4.612837367988595e-27
8,6,7	[0.16279592]	0.9976103307787872	1.0849974373754408e-24
8,6,8	[7.0067754]	0.9595865240829319	1.7747529266762354e-12
8,6,9	[0.19309054]	0.9986548656383818	3.479883752451107e-27
8,7,0	[0.39037028]	0.9965670098198232	4.045018451439106e-23
8,7,1	[1.9053508]	0.9848490701893929	1.0806537868813338e-16
8,7,2	[0.64329696]	0.9939146582965426	1.2255265826071982e-20
8,7,3	[0.3271715]	0.9980790587045463	1.2246874685401356e-25
8,7,4	[0.16872674]	0.9973674917643053	2.8530954177955876e-24
8,7,5	[0.18505058]	0.9973148485043727	3.4770682184685075e-24
8,7,6	[9.870762]	0.9136096581155766	2.9146740969314555e-09
8,7,7	[0.22328855]	0.9956088729998596	4.723346029246904e-22
8,7,8	[0.38105014]	0.9973459589446168	3.094973810377891e-24
8,7,9	[0.14917319]	0.9990267965641596	1.3696371324371868e-28
8,8,0	[1.5234399]	0.9926771452571513	7.763764006249876e-20
8,8,1	[0.02657474]	0.9997024696331875	9.796770353625281e-34
8,8,2	[0.10996141]	0.9989661460474257	2.506416898820082e-28
8,8,3	[0.11080224]	0.9989956955003924	1.8757199266851914e-28
8,8,4	[0.07215285]	0.998521140733719	8.973023598344465e-27
8,8,5	[0.1715808]	0.9989051242633732	4.446325338206733e-28
8,8,6	[0.25506198]	0.9964089863165979	6.339927952160265e-23
8,8,7	[0.14682758]	0.9992845187909135	6.32425769016725e-30
8,8,8	[0.63853204]	0.9957233245036766	3.628745265710816e-22
8,8,9	[0.08871143]	0.9994337679713493	6.098693197262699e-31
8,9,0	[1.6904362]	0.9864884856008069	3.461501211051757e-17
8,9,1	[0.3388001]	0.9975790788547031	1.2353831399472766e-24
8,9,2	[0.24100122]	0.9984455836911252	1.4764184292606006e-26
8,9,3	[1.1862718]	0.9939232103467175	1.2084545136515418e-20
8,9,4	[0.7532991]	0.9920246188697743	1.8181072776516994e-19
8,9,5	[0.25333723]	0.9980804050061076	1.2161379068760031e-25
8,9,6	[0.0728391]	0.9992279057985843	1.354033875478505e-29
8,9,7	[0.3339167]	0.9958528589147992	2.6693907557631006e-22
8,9,8	[12.843589]	0.9167977016934593	2.0284567124034927e-09
8,9,9	[0.0905593]	0.999350853071809	2.390975830404518e-30
16,0,0	[0.3536907]	0.9974745509255829	1.8844971325379016e-24
16,0,1	[0.3422042]	0.997619113606594	1.0458108994008428e-24
16,0,2	[0.33040783]	0.9981985260911482	6.447279987330316e-26
16,0,3	[0.60577613]	0.9979686060118229	2.1410636192294664e-25
16,0,4	[0.2318849]	0.9978577715721562	3.6403960636041783e-25
16,0,5	[0.16244453]	0.9989999450712326	1.7978771246978152e-28
16,0,6	[11.007523]	0.9287155683577095	4.5461922153315e-10
16,0,7	[0.1904239]	0.9970949437406854	7.632724555558638e-24
16,0,8	[0.4780735]	0.9943306432019148	6.0471654161451534e-21
16,0,9	[0.12246901]	0.9988475769380217	1.584984101867957e-26
